Country,Site,Time_Period,Absolute_Time,Unique,Culture,Reference,Species,Species_Sum,Percentage,Abundance,Absolute,Stetigkeit_(%_der_Fundplätze),Presence_Absence,Semi_Quantitative_old,Semi_Quantitative,Notes,...18
G,Southern Scandinavia/North Sea Coast,LBA,1100-600,NA,Unknown,Stika/Heiss 2014,Vicia faba,Vicia faba,NA,NA,5,NA,x,x,x,NA,NA
G,Southern Scandinavia/North Sea Coast,LBA,1100-600,NA,Unknown,Stika/Heiss 2014,Camelina sativa,Camelina sativa,NA,NA,25,NA,x,x,xx,NA,NA
G,Southern Scandinavia/North Sea Coast,LBA,1100-600,NA,Unknown,Stika/Heiss 2014,Linum usitatissimum,Linum usitatissimum,NA,NA,22,NA,x,x,xx,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Hordeum vulgare,Hordeum vulgare,NA,NA,>100,NA,x,xxx,xx,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Hordeum vulgare nudum,Hordeum vulgare nudum,NA,NA,1-2,NA,x,x,x,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Avena sativa,Avena sativa,NA,NA,0,NA,0,0,0,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Avena fatua,Avena sp.,NA,NA,0,NA,0,0,0,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Avena sp.,Avena sp.,NA,NA,0,NA,0,0,0,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Triticum dicoccum,Triticum dicoccum,NA,NA,>100,NA,x,xxx,xx,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Triticum monococcum,Triticum monococcum,NA,NA,1-2,NA,x,x,x,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Triticum spelta,Triticum spelta,NA,NA,0,NA,0,0,0,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Triticum aestivum s.l.,Triticum aestivum s.l.,NA,NA,0,NA,0,0,0,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Secale cereale,Secale cereale,NA,NA,0,NA,0,0,0,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Panicum miliaceum,Panicum miliaceum,NA,NA,<=100,NA,x,xx,x,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Linum usitatissimum,Linum usitatissimum,NA,NA,0,NA,0,0,0,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Camelina sativa,Camelina sativa,NA,NA,0,NA,0,0,0,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Vicia faba var. Minor,Vicia faba var. Minor,NA,NA,0,NA,0,0,0,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Pisum sativum,Pisum sativum,NA,NA,0,NA,0,0,0,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,1,Unknown,Kučan 2007,Hordeum vulgare,Hordeum vulgare,NA,NA,>100,NA,x,xxx,x,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Hordeum vulgare nudum,Hordeum vulgare nudum,NA,NA,>100,NA,x,xxx,x,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Avena sativa,Avena sativa,NA,NA,0,NA,0,0,0,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Avena fatua,Avena sp.,NA,NA,0,NA,0,0,0,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Avena sp.,Avena sp.,NA,NA,>100,NA,x,xxx,x,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Triticum dicoccum,Triticum dicoccum,NA,NA,<=100,NA,x,xx,x,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Triticum monococcum,Triticum monococcum,NA,NA,1-2,NA,x,x,x,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Triticum spelta,Triticum spelta,NA,NA,0,NA,0,0,0,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Triticum aestivum s.l.,Triticum aestivum s.l.,NA,NA,<=100,NA,x,xx,x,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Secale cereale,Secale cereale,NA,NA,0,NA,0,0,0,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Panicum miliaceum,Panicum miliaceum,NA,NA,0,NA,0,0,0,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Linum usitatissimum,Linum usitatissimum,NA,NA,0,NA,0,0,0,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Camelina sativa,Camelina sativa,NA,NA,0,NA,0,0,0,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Vicia faba var. Minor,Vicia faba var. Minor,NA,NA,0,NA,0,0,0,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Pisum sativum,Pisum sativum,NA,NA,0,NA,0,0,0,NA,NA
G,North Schleswig-Holstein,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 29",Hordeum vulgare (hulled),Hordeum vulgare (hulled),NA,33.7,NA,NA,x,xxx,xx,NA,NA
G,North Schleswig-Holstein,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 29",Hordeum vulgare nudum,Hordeum vulgare nudum,NA,19.3,NA,NA,x,xx,x,NA,NA
G,North Schleswig-Holstein,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 29",Triticum dicoccum,Triticum dicoccum,NA,35.7,NA,NA,x,xxxx,xx,NA,NA
G,North Schleswig-Holstein,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 29",Triticum spelta,Triticum spelta,NA,5.6,NA,NA,x,x,x,NA,NA
G,North Schleswig-Holstein,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 29",Avena sp.,Avena sp.,NA,5.7,NA,NA,x,x,x,NA,NA
G,South Schleswig-Holstein,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 29",Hordeum vulgare (hulled),Hordeum vulgare (hulled),NA,20,NA,NA,x,xxx,x,NA,NA
G,South Schleswig-Holstein,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 29",Hordeum vulgare nudum,Hordeum vulgare nudum,NA,13.3,NA,NA,x,xx,x,NA,NA
G,South Schleswig-Holstein,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 29",Triticum dicoccum,Triticum dicoccum,NA,46.5,NA,NA,x,xxxx,xx,NA,NA
G,South Schleswig-Holstein,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 29",Triticum monococcum,Triticum monococcum,NA,6.5,NA,NA,x,x,x,NA,NA
G,South Schleswig-Holstein,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 29",Triticum spelta,Triticum spelta,NA,10.2,NA,NA,x,xx,x,NA,NA
G,South Schleswig-Holstein,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 29",Triticum aest/dur/turg,Triticum aest/dur/turg,NA,3.5,NA,NA,x,x,x,NA,NA
G,Brill/Ldkr. Wittmund,MBA B,1200-1000,1,Unknown,Kučan 2007,Hordeum vulgare,Hordeum vulgare,NA,NA,>100,NA,x,xxx,xx,NA,NA
G,Brill/Ldkr. Wittmund,MBA B,1200-1000,NA,Unknown,Kučan 2007,Hordeum vulgare nudum,Hordeum vulgare nudum,NA,NA,<=50,NA,x,x,x,NA,NA
G,Brill/Ldkr. Wittmund,MBA B,1200-1000,NA,Unknown,Kučan 2007,Avena sativa,Avena sativa,NA,NA,0,NA,0,0,0,NA,NA
G,Brill/Ldkr. Wittmund,MBA B,1200-1000,NA,Unknown,Kučan 2007,Avena fatua,Avena sp.,NA,NA,0,NA,0,0,0,NA,NA
G,Brill/Ldkr. Wittmund,MBA B,1200-1000,NA,Unknown,Kučan 2007,Avena sp.,Avena sp.,NA,NA,0,NA,0,0,0,NA,NA
G,Brill/Ldkr. Wittmund,MBA B,1200-1000,NA,Unknown,Kučan 2007,Triticum dicoccum,Triticum dicoccum,NA,NA,>100,NA,x,xxx,xx,NA,NA
G,Brill/Ldkr. Wittmund,MBA B,1200-1000,NA,Unknown,Kučan 2007,Triticum monococcum,Triticum monococcum,NA,NA,0,NA,0,0,0,NA,NA
G,Brill/Ldkr. Wittmund,MBA B,1200-1000,NA,Unknown,Kučan 2007,Triticum spelta,Triticum spelta,NA,NA,0,NA,0,0,0,NA,NA
G,Brill/Ldkr. Wittmund,MBA B,1200-1000,NA,Unknown,Kučan 2007,Triticum aestivum s.l.,Triticum aestivum s.l.,NA,NA,0,NA,0,0,0,NA,NA
G,Brill/Ldkr. Wittmund,MBA B,1200-1000,NA,Unknown,Kučan 2007,Secale cereale,Secale cereale,NA,NA,0,NA,0,0,0,NA,NA
G,Brill/Ldkr. Wittmund,MBA B,1200-1000,NA,Unknown,Kučan 2007,Panicum miliaceum,Panicum miliaceum,NA,NA,0,NA,0,0,0,NA,NA
G,Brill/Ldkr. Wittmund,MBA B,1200-1000,NA,Unknown,Kučan 2007,Linum usitatissimum,Linum usitatissimum,NA,NA,0,NA,0,0,0,NA,NA
G,Brill/Ldkr. Wittmund,MBA B,1200-1000,NA,Unknown,Kučan 2007,Camelina sativa,Camelina sativa,NA,NA,0,NA,0,0,0,NA,NA
G,Brill/Ldkr. Wittmund,MBA B,1200-1000,NA,Unknown,Kučan 2007,Vicia faba var. Minor,Vicia faba var. Minor,NA,NA,0,NA,0,0,0,NA,NA
G,Brill/Ldkr. Wittmund,MBA B,1200-1000,NA,Unknown,Kučan 2007,Pisum sativum,Pisum sativum,NA,NA,0,NA,0,0,0,NA,NA
G,Rullstorf/ Ldkr. Lüneburg,MBA B,1300-1100,1,Unknown,Kučan 2007,Hordeum vulgare,Hordeum vulgare,NA,NA,>100,NA,x,xxx,x,NA,NA
G,Rullstorf/ Ldkr. Lüneburg,MBA B,1300-1100,NA,Unknown,Kučan 2007,Hordeum vulgare nudum,Hordeum vulgare nudum,NA,NA,<=50,NA,x,x,x,NA,NA
G,Rullstorf/ Ldkr. Lüneburg,MBA B,1300-1100,NA,Unknown,Kučan 2007,Avena sativa,Avena sativa,NA,NA,0,NA,0,0,0,NA,NA
G,Rullstorf/ Ldkr. Lüneburg,MBA B,1300-1100,NA,Unknown,Kučan 2007,Avena fatua,Avena sp.,NA,NA,0,NA,0,0,0,NA,NA
G,Rullstorf/ Ldkr. Lüneburg,MBA B,1300-1100,NA,Unknown,Kučan 2007,Avena sp.,Avena sp.,NA,NA,<=50,NA,x,x,x,NA,NA
G,Rullstorf/ Ldkr. Lüneburg,MBA B,1300-1100,NA,Unknown,Kučan 2007,Triticum dicoccum,Triticum dicoccum,NA,NA,>100,NA,x,xxx,x,NA,NA
G,Rullstorf/ Ldkr. Lüneburg,MBA B,1300-1100,NA,Unknown,Kučan 2007,Triticum monococcum,Triticum monococcum,NA,NA,<=50,NA,x,x,x,NA,NA
G,Rullstorf/ Ldkr. Lüneburg,MBA B,1300-1100,NA,Unknown,Kučan 2007,Triticum spelta,Triticum spelta,NA,NA,0,NA,0,0,0,NA,NA
G,Rullstorf/ Ldkr. Lüneburg,MBA B,1300-1100,NA,Unknown,Kučan 2007,Triticum aestivum s.l.,Triticum aestivum s.l.,NA,NA,<=50,NA,x,x,x,NA,NA
G,Rullstorf/ Ldkr. Lüneburg,MBA B,1300-1100,NA,Unknown,Kučan 2007,Secale cereale,Secale cereale,NA,NA,1-2,NA,x,x,x,NA,NA
G,Rullstorf/ Ldkr. Lüneburg,MBA B,1300-1100,NA,Unknown,Kučan 2007,Panicum miliaceum,Panicum miliaceum,NA,NA,>100,NA,x,xxx,x,NA,NA
G,Rullstorf/ Ldkr. Lüneburg,MBA B,1300-1100,NA,Unknown,Kučan 2007,Linum usitatissimum,Linum usitatissimum,NA,NA,0,NA,0,0,0,NA,NA
G,Rullstorf/ Ldkr. Lüneburg,MBA B,1300-1100,NA,Unknown,Kučan 2007,Camelina sativa,Camelina sativa,NA,NA,0,NA,0,0,0,NA,NA
G,Rullstorf/ Ldkr. Lüneburg,MBA B,1300-1100,NA,Unknown,Kučan 2007,Vicia faba var. Minor,Vicia faba var. Minor,NA,NA,0,NA,0,0,0,NA,NA
G,Rullstorf/ Ldkr. Lüneburg,MBA B,1300-1100,NA,Unknown,Kučan 2007,Pisum sativum,Pisum sativum,NA,NA,0,NA,0,0,0,NA,NA
G,Wiesens/Ldkr. Aurich,MBA-LBA-EIA,1200-400,1,Unknown,Kučan 2007,Hordeum vulgare,Hordeum vulgare,NA,NA,1-2,NA,x,x,x,NA,NA
G,Wiesens/Ldkr. Aurich,MBA-LBA-EIA,1200-400,NA,Unknown,Kučan 2007,Hordeum vulgare nudum,Hordeum vulgare nudum,NA,NA,>100,NA,x,xxxx,xxxx,NA,NA
G,Wiesens/Ldkr. Aurich,MBA-LBA-EIA,1200-400,NA,Unknown,Kučan 2007,Avena sativa,Avena sativa,NA,NA,0,NA,0,0,0,NA,NA
G,Wiesens/Ldkr. Aurich,MBA-LBA-EIA,1200-400,NA,Unknown,Kučan 2007,Avena fatua,Avena sp.,NA,NA,0,NA,0,0,0,NA,NA
G,Wiesens/Ldkr. Aurich,MBA-LBA-EIA,1200-400,NA,Unknown,Kučan 2007,Avena sp.,Avena sp.,NA,NA,0,NA,0,0,0,NA,NA
G,Wiesens/Ldkr. Aurich,MBA-LBA-EIA,1200-400,NA,Unknown,Kučan 2007,Triticum dicoccum,Triticum dicoccum,NA,NA,0,NA,0,0,0,NA,NA
G,Wiesens/Ldkr. Aurich,MBA-LBA-EIA,1200-400,NA,Unknown,Kučan 2007,Triticum monococcum,Triticum monococcum,NA,NA,0,NA,0,0,0,NA,NA
G,Wiesens/Ldkr. Aurich,MBA-LBA-EIA,1200-400,NA,Unknown,Kučan 2007,Triticum spelta,Triticum spelta,NA,NA,0,NA,0,0,0,NA,NA
G,Wiesens/Ldkr. Aurich,MBA-LBA-EIA,1200-400,NA,Unknown,Kučan 2007,Triticum aestivum s.l.,Triticum aestivum s.l.,NA,NA,0,NA,0,0,0,NA,NA
G,Wiesens/Ldkr. Aurich,MBA-LBA-EIA,1200-400,NA,Unknown,Kučan 2007,Secale cereale,Secale cereale,NA,NA,0,NA,0,0,0,NA,NA
G,Wiesens/Ldkr. Aurich,MBA-LBA-EIA,1200-400,NA,Unknown,Kučan 2007,Panicum miliaceum,Panicum miliaceum,NA,NA,0,NA,0,0,0,NA,NA
G,Wiesens/Ldkr. Aurich,MBA-LBA-EIA,1200-400,NA,Unknown,Kučan 2007,Linum usitatissimum,Linum usitatissimum,NA,NA,0,NA,0,0,0,NA,NA
G,Wiesens/Ldkr. Aurich,MBA-LBA-EIA,1200-400,NA,Unknown,Kučan 2007,Camelina sativa,Camelina sativa,NA,NA,0,NA,0,0,0,NA,NA
G,Wiesens/Ldkr. Aurich,MBA-LBA-EIA,1200-400,NA,Unknown,Kučan 2007,Vicia faba var. Minor,Vicia faba var. Minor,NA,NA,0,NA,0,0,0,NA,NA
G,Wiesens/Ldkr. Aurich,MBA-LBA-EIA,1200-400,NA,Unknown,Kučan 2007,Pisum sativum,Pisum sativum,NA,NA,0,NA,0,0,0,NA,NA
NL,Cujk-Padbroek II,BA,2000-800,NA,Unknown,"de Hingh 2000, Table 11.1",Quercus sp.,Quercus sp.,NA,NA,10-100,NA,NA,x,x,NA,NA
NL,Netherlands,EBA,1800-1500,1,Unknown,"Effenberger 2018, Abb. 33",Hordeum vulgare (hulled),Hordeum vulgare (hulled),NA,8,NA,NA,x,x,x,NA,NA
NL,Netherlands,EBA,1800-1500,NA,Unknown,"Effenberger 2018, Abb. 33",Hordeum vulgare nudum,Hordeum vulgare nudum,NA,52.3,NA,NA,x,xxxx,xxx,NA,NA
NL,Netherlands,EBA,1800-1500,NA,Unknown,"Effenberger 2018, Abb. 33",Triticum dicoccum,Triticum dicoccum,NA,11.6,NA,NA,x,xx,x,NA,NA
NL,Netherlands,EBA,1800-1500,NA,Unknown,"Effenberger 2018, Abb. 33",Triticum aest/dur/turg,Triticum aest/dur/turg,NA,28,NA,NA,x,xxx,xx,NA,NA
NL,Schipborg,EBA,2000-1800,NA,Unknown,"de Hingh 2000, Table 11.1",Quercus sp.,Quercus sp.,NA,NA,1-10,NA,NA,x,xxxx,NA,NA
NL,"Ermelok/Prov. Gelderland, NL",EIA,800-500,1,Unknown,Kučan 2007,Hordeum vulgare,Hordeum vulgare,NA,NA,>100,NA,x,xxx,xx,NA,NA
NL,"Ermelok/Prov. Gelderland, NL",EIA,800-500,NA,Unknown,Kučan 2007,Hordeum vulgare nudum,Hordeum vulgare nudum,NA,NA,0,NA,0,0,0,NA,NA
NL,"Ermelok/Prov. Gelderland, NL",EIA,800-500,NA,Unknown,Kučan 2007,Avena sativa,Avena sativa,NA,NA,0,NA,0,0,0,NA,NA
NL,"Ermelok/Prov. Gelderland, NL",EIA,800-500,NA,Unknown,Kučan 2007,Avena fatua,Avena sp.,NA,NA,0,NA,0,0,0,NA,NA
NL,"Ermelok/Prov. Gelderland, NL",EIA,800-500,NA,Unknown,Kučan 2007,Avena sp.,Avena sp.,NA,NA,1-2,NA,x,x,x,NA,NA
NL,"Ermelok/Prov. Gelderland, NL",EIA,800-500,NA,Unknown,Kučan 2007,Triticum dicoccum,Triticum dicoccum,NA,NA,>100,NA,x,xxx,xx,NA,NA
NL,"Ermelok/Prov. Gelderland, NL",EIA,800-500,NA,Unknown,Kučan 2007,Triticum monococcum,Triticum monococcum,NA,NA,0,NA,0,0,0,NA,NA
NL,"Ermelok/Prov. Gelderland, NL",EIA,800-500,NA,Unknown,Kučan 2007,Triticum spelta,Triticum spelta,NA,NA,0,NA,0,0,0,NA,NA
NL,"Ermelok/Prov. Gelderland, NL",EIA,800-500,NA,Unknown,Kučan 2007,Triticum aestivum s.l.,Triticum aestivum s.l.,NA,NA,0,NA,0,0,0,NA,NA
NL,"Ermelok/Prov. Gelderland, NL",EIA,800-500,NA,Unknown,Kučan 2007,Secale cereale,Secale cereale,NA,NA,0,NA,0,0,0,NA,NA
NL,"Ermelok/Prov. Gelderland, NL",EIA,800-500,NA,Unknown,Kučan 2007,Panicum miliaceum,Panicum miliaceum,NA,NA,<=50,NA,x,x,x,NA,NA
NL,"Ermelok/Prov. Gelderland, NL",EIA,800-500,NA,Unknown,Kučan 2007,Linum usitatissimum,Linum usitatissimum,NA,NA,0,NA,0,0,0,NA,NA
NL,"Ermelok/Prov. Gelderland, NL",EIA,800-500,NA,Unknown,Kučan 2007,Camelina sativa,Camelina sativa,NA,NA,1-2,NA,x,x,x,NA,NA
NL,"Ermelok/Prov. Gelderland, NL",EIA,800-500,NA,Unknown,Kučan 2007,Vicia faba var. Minor,Vicia faba var. Minor,NA,NA,0,NA,0,0,0,NA,NA
NL,"Ermelok/Prov. Gelderland, NL",EIA,800-500,NA,Unknown,Kučan 2007,Pisum sativum,Pisum sativum,NA,NA,0,NA,0,0,0,NA,NA
NL,"Gees/Prov. Drenthe, NL",EIA,800-500,1,Unknown,Kučan 2007,Hordeum vulgare,Hordeum vulgare,NA,NA,>100,NA,x,xxx,xx,NA,NA
NL,"Gees/Prov. Drenthe, NL",EIA,800-500,NA,Unknown,Kučan 2007,Hordeum vulgare nudum,Hordeum vulgare nudum,NA,NA,0,NA,0,0,0,NA,NA
NL,"Gees/Prov. Drenthe, NL",EIA,800-500,NA,Unknown,Kučan 2007,Avena sativa,Avena sativa,NA,NA,0,NA,0,0,0,NA,NA
NL,"Gees/Prov. Drenthe, NL",EIA,800-500,NA,Unknown,Kučan 2007,Avena fatua,Avena sp.,NA,NA,0,NA,0,0,0,NA,NA
NL,"Gees/Prov. Drenthe, NL",EIA,800-500,NA,Unknown,Kučan 2007,Avena sp.,Avena sp.,NA,NA,0,NA,0,0,0,NA,NA
NL,"Gees/Prov. Drenthe, NL",EIA,800-500,NA,Unknown,Kučan 2007,Triticum dicoccum,Triticum dicoccum,NA,NA,<=50,NA,x,x,x,NA,NA
NL,"Gees/Prov. Drenthe, NL",EIA,800-500,NA,Unknown,Kučan 2007,Triticum monococcum,Triticum monococcum,NA,NA,>100,NA,x,xxx,xx,NA,NA
NL,"Gees/Prov. Drenthe, NL",EIA,800-500,NA,Unknown,Kučan 2007,Triticum spelta,Triticum spelta,NA,NA,0,NA,0,0,0,NA,NA
NL,"Gees/Prov. Drenthe, NL",EIA,800-500,NA,Unknown,Kučan 2007,Triticum aestivum s.l.,Triticum aestivum s.l.,NA,NA,0,NA,0,0,0,NA,NA
NL,"Gees/Prov. Drenthe, NL",EIA,800-500,NA,Unknown,Kučan 2007,Secale cereale,Secale cereale,NA,NA,0,NA,0,0,0,NA,NA
NL,"Gees/Prov. Drenthe, NL",EIA,800-500,NA,Unknown,Kučan 2007,Panicum miliaceum,Panicum miliaceum,NA,NA,0,NA,0,0,0,NA,NA
NL,"Gees/Prov. Drenthe, NL",EIA,800-500,NA,Unknown,Kučan 2007,Linum usitatissimum,Linum usitatissimum,NA,NA,0,NA,0,0,0,NA,NA
NL,"Gees/Prov. Drenthe, NL",EIA,800-500,NA,Unknown,Kučan 2007,Camelina sativa,Camelina sativa,NA,NA,0,NA,0,0,0,NA,NA
NL,"Gees/Prov. Drenthe, NL",EIA,800-500,NA,Unknown,Kučan 2007,Vicia faba var. Minor,Vicia faba var. Minor,NA,NA,0,NA,0,0,0,NA,NA
NL,"Gees/Prov. Drenthe, NL",EIA,800-500,NA,Unknown,Kučan 2007,Pisum sativum,Pisum sativum,NA,NA,0,NA,0,0,0,NA,NA
NL,"Elp 45/Prov. Drenthe, NL",LBA,1000-900,1,Unknown,Kučan 2007,Hordeum vulgare,Hordeum vulgare,NA,NA,0,NA,0,0,0,NA,NA
NL,"Elp 45/Prov. Drenthe, NL",LBA,1000-900,NA,Unknown,Kučan 2007,Hordeum vulgare nudum,Hordeum vulgare nudum,NA,NA,1-2,NA,x,x,x,NA,NA
NL,"Elp 45/Prov. Drenthe, NL",LBA,1000-900,NA,Unknown,Kučan 2007,Avena sativa,Avena sativa,NA,NA,0,NA,0,0,0,NA,NA
NL,"Elp 45/Prov. Drenthe, NL",LBA,1000-900,NA,Unknown,Kučan 2007,Avena fatua,Avena sp.,NA,NA,0,NA,0,0,0,NA,NA
NL,"Elp 45/Prov. Drenthe, NL",LBA,1000-900,NA,Unknown,Kučan 2007,Avena sp.,Avena sp.,NA,NA,0,NA,0,0,0,NA,NA
NL,"Elp 45/Prov. Drenthe, NL",LBA,1000-900,NA,Unknown,Kučan 2007,Triticum dicoccum,Triticum dicoccum,NA,NA,<=50,NA,x,x,x,NA,NA
NL,"Elp 45/Prov. Drenthe, NL",LBA,1000-900,NA,Unknown,Kučan 2007,Triticum monococcum,Triticum monococcum,NA,NA,>100,NA,x,xxx,xxx,NA,NA
NL,"Elp 45/Prov. Drenthe, NL",LBA,1000-900,NA,Unknown,Kučan 2007,Triticum spelta,Triticum spelta,NA,NA,0,NA,0,0,0,NA,NA
NL,"Elp 45/Prov. Drenthe, NL",LBA,1000-900,NA,Unknown,Kučan 2007,Triticum aestivum s.l.,Triticum aestivum s.l.,NA,NA,0,NA,0,0,0,NA,NA
NL,"Elp 45/Prov. Drenthe, NL",LBA,1000-900,NA,Unknown,Kučan 2007,Secale cereale,Secale cereale,NA,NA,0,NA,0,0,0,NA,NA
NL,"Elp 45/Prov. Drenthe, NL",LBA,1000-900,NA,Unknown,Kučan 2007,Panicum miliaceum,Panicum miliaceum,NA,NA,0,NA,0,0,0,NA,NA
NL,"Elp 45/Prov. Drenthe, NL",LBA,1000-900,NA,Unknown,Kučan 2007,Linum usitatissimum,Linum usitatissimum,NA,NA,0,NA,0,0,0,NA,NA
NL,"Elp 45/Prov. Drenthe, NL",LBA,1000-900,NA,Unknown,Kučan 2007,Camelina sativa,Camelina sativa,NA,NA,0,NA,0,0,0,NA,NA
NL,"Elp 45/Prov. Drenthe, NL",LBA,1000-900,NA,Unknown,Kučan 2007,Vicia faba var. Minor,Vicia faba var. Minor,NA,NA,0,NA,0,0,0,NA,NA
NL,"Elp 45/Prov. Drenthe, NL",LBA,1000-900,NA,Unknown,Kučan 2007,Pisum sativum,Pisum sativum,NA,NA,0,NA,0,0,0,NA,NA
NL,Netherlands,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 33",Hordeum vulgare (hulled),Hordeum vulgare (hulled),NA,18.8,NA,NA,x,xx,x,NA,NA
NL,Netherlands,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 33",Hordeum vulgare nudum,Hordeum vulgare nudum,NA,29.1,NA,NA,x,xxxx,xx,NA,NA
NL,Netherlands,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 33",Triticum dicoccum,Triticum dicoccum,NA,27.5,NA,NA,x,xxx,xx,NA,NA
NL,Netherlands,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 33",Triticum monococcum,Triticum monococcum,NA,3.1,NA,NA,x,x,x,NA,NA
NL,Netherlands,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 33",Triticum cf. Spelta,Triticum cf. Spelta,NA,0.6,NA,NA,x,x,x,NA,NA
NL,Netherlands,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 33",Triticum aest/dur/turg,Triticum aest/dur/turg,NA,0.3,NA,NA,x,x,x,NA,NA
NL,Netherlands,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 33",Panicum miliaceum,Panicum miliaceum,NA,5.1,NA,NA,x,x,x,NA,NA
NL,Netherlands,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 33",Avena sp.,Avena sp.,NA,8.7,NA,NA,x,x,x,NA,NA
NL,Netherlands,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 33",Avena fatua,Avena sp.,NA,6.1,NA,NA,x,x,x,NA,NA
NL,Netherlands,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 33",Secale cereale,Secale cereale,NA,0.6,NA,NA,x,x,x,NA,NA
NL,Peppingen-Keitzenberg,LBA,1100-600,NA,Unknown,"de Hingh 2000, Table 11.1",Quercus sp.,Quercus sp.,NA,NA,1-10,NA,NA,x,xxxx,NA,NA
G,Moers-Hulsdonk,LBA,1100-600,NA,Unknown,"de Hingh 2000, Table 11.1",Quercus sp.,Quercus sp.,NA,NA,100-1000,NA,NA,xxx,x,NA,NA
