Country,Site,Time_Period,Absolute_Time,Unique,Culture,Reference,Species,Species_Sum,Percentage,Abundance,Absolute,Stetigkeit_(%_der_Fundplätze),Presence_Absence,Semi_Quantitative_old,Semi_Quantitative,Notes,...18
G,Oldendrop/Ldkr. Leer,EIA,800-500,NA,Unknown,Kučan 2007,Panicum miliaceum,Panicum miliaceum,NA,NA,0,NA,0,0,0,NA,NA
G,Oldendrop/Ldkr. Leer,EIA,800-500,NA,Unknown,Kučan 2007,Vicia faba var. Minor,Vicia faba var. Minor,NA,NA,0,NA,0,0,0,NA,NA
G,Oldendrop/Ldkr. Leer,EIA,800-500,NA,Unknown,Kučan 2007,Pisum sativum,Pisum sativum,NA,NA,0,NA,0,0,0,NA,NA
G,Brandenburg,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 34",Pisum sativum,Pisum sativum,NA,NA,NA,44.7,x,xxx?,xx?,NA,NA
G,Brandenburg,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 34",Vicia faba,Vicia faba,NA,NA,NA,11.3,x,xx?,x?,NA,NA
G,Brandenburg,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 34",Lens culinaris,Lens culinaris,NA,NA,NA,22.4,x,xx?,x?,NA,NA
G,Brandenburg,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 34",Linum usitatissimum,Linum usitatissimum,NA,NA,NA,33.6,x,xxx?,xx?,NA,NA
G,Brandenburg,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 34",Camelina sativa,Camelina sativa,NA,NA,NA,11.3,x,xx?,x?,NA,NA
G,Brandenburg,LBA,1100-600,NA,Grave,"Effenberger 2018, Abb. 34",Pisum sativum,Pisum sativum,NA,NA,NA,100,x,xxxx?,xxxx?,NA,NA
G,Brandenburg,LBA,1100-600,NA,Grave,"Effenberger 2018, Abb. 34",Vicia faba,Vicia faba,NA,NA,NA,100,x,xxxx?,xxxx?,NA,NA
G,Brandenburg,LBA,1100-600,NA,Grave,"Effenberger 2018, Abb. 34",Lens culinaris,Lens culinaris,NA,NA,NA,100,x,xxxx?,xxxx?,NA,NA
G,Germany,LBA,1100-600,NA,Unknown,Effenberger 2018,Corylus avellana,Corylus avellana,NA,NA,NA,74.8,x,xxxx?,xxx?,NA,NA
G,Germany,LBA,1100-600,NA,Unknown,Effenberger 2018,Quercus sp.,Quercus sp.,NA,NA,NA,30.9,x,xxx?,xx?,NA,NA
G,Germany,LBA,1100-600,NA,Unknown,Effenberger 2018,Arrhenatherum el. Ssp. Bulbosum,Arrhenatherum el. Ssp. Bulbosum,NA,NA,NA,12.6,x,xx?,x?,NA,NA
G,Germany,LBA,1100-600,NA,Unknown,Effenberger 2018,Rubus idaeus,Rubus sp.,NA,NA,NA,12.6,x,xx?,x?,NA,NA
G,Germany,LBA,1100-600,NA,Unknown,Effenberger 2018,Rubus fruticosus,Rubus sp.,NA,NA,NA,6.3,x,x?,x?,NA,NA
G,Germany,LBA,1100-600,NA,Unknown,Effenberger 2018,Prunus spinosa,Prunus spinosa,NA,NA,NA,31.1,x,xx?,xx?,NA,NA
G,Germany,LBA,1100-600,NA,Unknown,Effenberger 2018,Malus sp.,Malus sp.,NA,NA,NA,31.1,x,xx?,xx?,NA,NA
G,Germany,LBA,1100-600,NA,Unknown,Effenberger 2018,Fragaria sp.,Fragraria sp.,NA,NA,NA,12.6,x,xx?,x?,NA,NA
G,Germany,LBA,1100-600,NA,Unknown,Effenberger 2018,Crataegus sp.,Crataegus sp.,NA,NA,NA,18.6,x,xx?,x?,NA,NA
G,Mecklenburg-Vorpommern,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 34",Pisum sativum,Pisum sativum,NA,NA,NA,50.1,x,xxx?,xxx?,NA,NA
G,Mecklenburg-Vorpommern,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 34",Vicia faba,Vicia faba,NA,NA,NA,50.1,x,xxx?,xxx?,NA,NA
G,Mecklenburg-Vorpommern,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 34",Lens culinaris,Lens culinaris,NA,NA,NA,25,x,xx?,xx?,NA,NA
G,Mecklenburg-Vorpommern,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 34",Linum usitatissimum,Linum usitatissimum,NA,NA,NA,50.1,x,xxx?,xxx?,NA,NA
G,Mecklenburg-Vorpommern,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 34",Camelina sativa,Camelina sativa,NA,NA,NA,50.1,x,xxx?,xxx?,NA,NA
G,Mecklenburg-Vorpommern,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 34",Papaver somniferum,Papaver somniferum,NA,NA,NA,25,x,xx?,xx?,NA,NA
G,Niedersachsen North Sea Coast,LBA,1100-600,1,Unknown,"Effenberger 2018, Abb. 34",Vicia faba,Vicia faba,NA,NA,NA,20,x,xx?,x?,NA,NA
G,Niedersachsen North Sea Coast,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 34",Linum usitatissimum,Linum usitatissimum,NA,NA,NA,20,x,xx?,x?,NA,NA
G,Niedersachsen North Sea Coast,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 34",Camelina sativa,Camelina sativa,NA,NA,NA,20,x,xx?,x?,NA,NA
G,North Schleswig-Holstein,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 34",Pisum sativum,Pisum sativum,NA,NA,NA,50.1,x,xxx?,xxx?,NA,NA
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Triticum spelta,Triticum spelta,NA,NA,0,NA,0,0,0,NA,0
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Secale cereale,Secale cereale,NA,NA,0,NA,0,0,0,NA,0
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Pisum sativum,Pisum sativum,NA,NA,0,NA,0,0,0,NA,NA
G,South Niedersachsen,LBA,1100-600,1,Unknown,"Effenberger 2018, Abb. 34",Pisum sativum,Pisum sativum,NA,NA,NA,25,x,x?,xx?,NA,NA
G,South Niedersachsen,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 34",Vicia faba,Vicia faba,NA,NA,NA,25,x,x?,xx?,NA,NA
G,South Niedersachsen,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 34",Lens culinaris,Lens culinaris,NA,NA,NA,25,x,x?,xx?,NA,NA
G,South Niedersachsen,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 34",Camelina sativa,Camelina sativa,NA,NA,NA,25,x,x?,xx?,NA,NA
G,South Schleswig-Holstein,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 34",Pisum sativum,Pisum sativum,NA,NA,NA,25,x,x?,xx?,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Avena sativa,Avena sativa,NA,NA,0,NA,0,0,0,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Avena fatua,Avena sp.,NA,NA,0,NA,0,0,0,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Avena sp.,Avena sp.,NA,NA,0,NA,0,0,0,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Triticum spelta,Triticum spelta,NA,NA,0,NA,0,0,0,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Triticum aestivum s.l.,Triticum aestivum s.l.,NA,NA,0,NA,0,0,0,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Secale cereale,Secale cereale,NA,NA,0,NA,0,0,0,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Linum usitatissimum,Linum usitatissimum,NA,NA,0,NA,0,0,0,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Camelina sativa,Camelina sativa,NA,NA,0,NA,0,0,0,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Vicia faba var. Minor,Vicia faba var. Minor,NA,NA,0,NA,0,0,0,NA,NA
G,Harkenbleck/Ldkr. Hannover,LBA,1000-900,NA,Unknown,Kučan 2007,Pisum sativum,Pisum sativum,NA,NA,0,NA,0,0,0,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Avena sativa,Avena sativa,NA,NA,0,NA,0,0,0,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Avena fatua,Avena sp.,NA,NA,0,NA,0,0,0,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Triticum spelta,Triticum spelta,NA,NA,0,NA,0,0,0,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Secale cereale,Secale cereale,NA,NA,0,NA,0,0,0,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Panicum miliaceum,Panicum miliaceum,NA,NA,0,NA,0,0,0,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Linum usitatissimum,Linum usitatissimum,NA,NA,0,NA,0,0,0,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Camelina sativa,Camelina sativa,NA,NA,0,NA,0,0,0,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Vicia faba var. Minor,Vicia faba var. Minor,NA,NA,0,NA,0,0,0,NA,NA
G,Flögeln/Ldkr. Cuxhaven,LBA-EIA,800-500,NA,Unknown,Kučan 2007,Pisum sativum,Pisum sativum,NA,NA,0,NA,0,0,0,NA,NA
G,Brandenburg,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 34",Lens culinaris,Lens culinaris,NA,NA,NA,100,x,xxxx?,xxxx?,NA,NA
G,Germany,MBA,1500-1100,NA,Unknown,Effenberger 2018,Corylus avellana,Corylus avellana,NA,NA,NA,92.7,x,xxxx?,xxxx?,NA,NA
G,Germany,MBA,1500-1100,NA,Unknown,Effenberger 2018,Quercus sp.,Quercus sp.,NA,NA,NA,23.1,x,x?,x?,NA,NA
